review_id,,,,user_suggestion
6709,,,,1
6710,,,,1
6711,,,,1
6712,,,,1
6713,,,,1
6714,,,,1
6715,,,,1
6716,,,,1
6717,,,,0
6718,,,,0
6719,,,,1
6720,,,,1
6721,,,,0
6722,,,,1
6723,,,,1
6724,,,,1
6725,,,,1
6726,,,,1
6727,,,,1
6728,,,,1
6729,,,,1
6730,,,,1
6731,,,,1
6732,,,,1
6733,,,,1
6734,,,,0
6735,,,,0
6736,,,,1
6737,,,,0
6738,,,,0
6739,,,,1
6740,,,,1
6741,,,,1
6742,,,,1
6743,,,,1
6744,,,,1
6745,,,,0
6746,,,,1
6747,,,,1
6748,,,,0
6749,,,,1
6750,,,,1
6751,,,,1
6752,,,,0
6753,,,,0
6754,,,,1
6755,,,,0
6756,,,,1
6757,,,,1
6758,,,,1
6759,,,,1
6760,,,,1
6761,,,,1
6762,,,,1
6763,,,,1
6764,,,,0
6765,,,,0
6766,,,,0
6767,,,,1
6768,,,,1
6769,,,,1
6770,,,,1
6771,,,,1
6772,,,,1
6773,,,,1
6774,,,,0
6775,,,,1
6776,,,,1
6777,,,,1
6778,,,,1
6779,,,,1
6780,,,,1
6781,,,,1
6782,,,,0
6783,,,,1
6784,,,,1
6785,,,,1
6786,,,,1
6787,,,,1
6788,,,,1
6789,,,,1
6790,,,,0
6791,,,,0
6792,,,,0
6793,,,,1
6794,,,,1
6795,,,,1
6796,,,,1
6797,,,,1
6798,,,,1
6799,,,,1
6800,,,,1
6801,,,,1
6802,,,,1
6803,,,,1
6804,,,,1
6805,,,,1
6806,,,,1
6807,,,,1
6808,,,,1
6809,,,,1
6810,,,,1
6811,,,,1
6812,,,,0
6813,,,,1
6814,,,,0
6815,,,,1
6816,,,,1
6817,,,,1
6818,,,,1
6819,,,,1
6820,,,,0
6821,,,,0
6822,,,,1
6823,,,,0
6824,,,,1
6825,,,,0
6826,,,,1
6827,,,,1
6828,,,,1
6829,,,,1
6830,,,,1
6831,,,,1
6832,,,,1
6833,,,,1
6834,,,,1
6835,,,,0
6836,,,,0
6837,,,,1
6838,,,,1
6839,,,,0
6840,,,,0
6841,,,,1
6842,,,,1
6843,,,,1
6844,,,,1
6845,,,,0
6846,,,,1
6847,,,,1
6848,,,,1
6849,,,,1
6850,,,,1
6851,,,,1
6852,,,,1
6853,,,,1
6854,,,,1
6855,,,,0
6856,,,,0
6857,,,,0
6858,,,,1
6859,,,,0
6860,,,,0
6861,,,,1
6862,,,,0
6863,,,,0
6864,,,,1
6865,,,,1
6866,,,,1
6867,,,,0
6868,,,,1
6869,,,,0
6870,,,,0
6871,,,,0
6872,,,,0
6873,,,,0
6874,,,,0
6875,,,,1
6876,,,,1
6877,,,,1
6878,,,,1
6879,,,,1
6880,,,,1
6881,,,,1
6882,,,,1
6883,,,,1
6884,,,,1
6885,,,,1
6886,,,,0
6887,,,,1
6888,,,,1
6889,,,,1
6890,,,,0
6891,,,,0
6892,,,,1
6893,,,,0
6894,,,,0
6895,,,,1
6896,,,,1
6897,,,,0
6898,,,,1
6899,,,,1
6900,,,,0
6901,,,,1
6902,,,,1
6903,,,,1
6904,,,,1
6905,,,,0
6906,,,,1
6907,,,,1
6908,,,,0
6909,,,,1
6910,,,,1
6911,,,,1
6912,,,,1
6913,,,,1
6914,,,,1
6915,,,,1
6916,,,,1
6917,,,,1
6918,,,,1
6919,,,,0
6920,,,,1
6921,,,,1
6922,,,,0
6923,,,,1
6924,,,,1
6925,,,,1
6926,,,,0
6927,,,,0
6928,,,,1
6929,,,,0
6930,,,,1
6931,,,,1
6932,,,,1
6933,,,,1
6934,,,,1
6935,,,,1
6936,,,,1
6937,,,,1
6938,,,,1
6939,,,,1
6940,,,,1
6941,,,,1
6942,,,,1
6943,,,,1
6944,,,,1
6945,,,,1
6946,,,,0
6947,,,,1
6948,,,,1
6949,,,,0
6950,,,,0
6951,,,,1
6952,,,,1
6953,,,,1
6954,,,,1
6955,,,,1
6956,,,,1
6957,,,,1
6958,,,,1
6959,,,,1
6960,,,,1
6961,,,,1
6962,,,,1
6963,,,,1
6964,,,,1
6965,,,,1
6966,,,,1
6967,,,,1
6968,,,,1
6969,,,,1
6970,,,,1
6971,,,,1
6972,,,,1
6973,,,,1
6974,,,,1
6975,,,,1
6976,,,,1
6977,,,,1
6978,,,,1
6979,,,,1
6980,,,,1
6981,,,,1
6982,,,,1
6983,,,,1
6984,,,,1
6985,,,,1
6986,,,,1
6987,,,,1
6988,,,,1
6989,,,,1
6990,,,,1
6991,,,,1
6992,,,,1
6993,,,,1
6994,,,,1
6995,,,,1
6996,,,,1
6997,,,,1
6998,,,,1
6999,,,,1
7000,,,,1
7001,,,,1
7002,,,,1
7003,,,,1
7004,,,,1
7005,,,,1
7006,,,,1
7007,,,,1
7008,,,,1
7009,,,,1
7010,,,,1
7011,,,,1
7012,,,,1
7013,,,,1
7014,,,,1
7015,,,,1
7016,,,,1
7017,,,,1
7018,,,,1
7019,,,,1
7020,,,,1
7021,,,,1
7022,,,,1
7023,,,,1
7024,,,,1
7025,,,,1
7026,,,,1
7027,,,,1
7028,,,,1
7029,,,,1
7030,,,,1
7031,,,,1
7032,,,,1
7033,,,,1
7034,,,,1
7035,,,,1
7036,,,,1
7037,,,,1
7038,,,,1
7039,,,,1
7040,,,,1
7041,,,,1
7042,,,,1
7043,,,,1
7044,,,,1
7045,,,,1
7046,,,,1
7047,,,,1
7048,,,,1
7049,,,,1
7050,,,,1
7051,,,,1
7052,,,,1
7053,,,,1
7054,,,,1
7055,,,,1
7056,,,,1
7057,,,,1
7058,,,,1
7059,,,,1
7060,,,,1
7061,,,,1
7062,,,,1
7063,,,,1
7064,,,,1
7065,,,,1
7066,,,,1
7067,,,,1
7068,,,,1
7069,,,,1
7070,,,,1
7071,,,,1
7072,,,,1
7073,,,,1
7074,,,,1
7075,,,,1
7076,,,,1
7077,,,,1
7078,,,,1
7079,,,,1
7080,,,,1
7081,,,,1
7082,,,,1
7083,,,,1
7084,,,,1
7085,,,,1
7086,,,,1
7087,,,,1
7088,,,,1
7089,,,,1
7090,,,,1
7091,,,,1
7092,,,,1
7093,,,,1
7094,,,,1
7095,,,,1
7096,,,,1
7097,,,,1
7098,,,,1
7099,,,,1
7100,,,,1
7101,,,,1
7102,,,,1
7103,,,,1
7104,,,,1
7105,,,,1
7106,,,,1
7107,,,,1
7108,,,,1
7109,,,,1
7110,,,,1
7111,,,,1
7112,,,,1
7113,,,,1
7114,,,,1
7115,,,,1
7116,,,,1
7117,,,,0
7118,,,,1
7119,,,,1
7120,,,,1
7121,,,,1
7122,,,,1
7123,,,,1
7124,,,,1
7125,,,,1
7126,,,,1
7127,,,,1
7128,,,,1
7129,,,,1
7130,,,,1
7131,,,,1
7132,,,,1
7133,,,,1
7134,,,,0
7135,,,,1
7136,,,,1
7137,,,,1
7138,,,,1
7139,,,,1
7140,,,,1
7141,,,,0
7142,,,,1
7143,,,,1
7144,,,,1
7145,,,,0
7146,,,,0
7147,,,,0
7148,,,,1
7149,,,,0
7150,,,,1
7151,,,,1
7152,,,,1
7153,,,,1
7154,,,,0
7155,,,,1
7156,,,,1
7157,,,,1
7158,,,,1
7159,,,,1
7160,,,,1
7161,,,,1
7162,,,,1
7163,,,,1
7164,,,,0
7165,,,,1
7166,,,,0
7167,,,,0
7168,,,,1
7169,,,,1
7170,,,,1
7171,,,,1
7172,,,,1
7173,,,,1
7174,,,,1
7175,,,,1
7176,,,,1
7177,,,,0
7178,,,,1
7179,,,,1
7180,,,,1
7181,,,,1
7182,,,,1
7183,,,,0
7184,,,,0
7185,,,,1
7186,,,,1
7187,,,,1
7188,,,,0
7189,,,,1
7190,,,,0
7191,,,,1
7192,,,,1
7193,,,,1
7194,,,,1
7195,,,,1
7196,,,,1
7197,,,,1
7198,,,,1
7199,,,,1
7200,,,,1
7201,,,,1
7202,,,,0
7203,,,,1
7204,,,,1
7205,,,,0
7206,,,,0
7207,,,,0
7208,,,,1
7209,,,,1
7210,,,,1
7211,,,,1
7212,,,,0
7213,,,,0
7214,,,,0
7215,,,,1
7216,,,,0
7217,,,,1
7218,,,,1
7219,,,,1
7220,,,,1
7221,,,,0
7222,,,,1
7223,,,,1
7224,,,,1
7225,,,,0
7226,,,,1
7227,,,,1
7228,,,,0
7229,,,,0
7230,,,,1
7231,,,,1
7232,,,,1
7233,,,,1
7234,,,,0
7235,,,,1
7236,,,,1
7237,,,,1
7238,,,,1
7239,,,,1
7240,,,,1
7241,,,,1
7242,,,,1
7243,,,,1
7244,,,,1
7245,,,,1
7246,,,,1
7247,,,,1
7248,,,,1
7249,,,,1
7250,,,,1
7251,,,,1
7252,,,,1
7253,,,,1
7254,,,,1
7255,,,,1
7256,,,,1
7257,,,,1
7258,,,,1
7259,,,,1
7260,,,,1
7261,,,,1
7262,,,,1
7263,,,,1
7264,,,,1
7265,,,,1
7266,,,,1
7267,,,,1
7268,,,,1
7269,,,,1
7270,,,,1
7271,,,,1
7272,,,,1
7273,,,,0
7274,,,,1
7275,,,,1
7276,,,,1
7277,,,,1
7278,,,,1
7279,,,,1
7280,,,,1
7281,,,,1
7282,,,,1
7283,,,,1
7284,,,,0
7285,,,,1
7286,,,,1
7287,,,,1
7288,,,,0
7289,,,,0
7290,,,,0
7291,,,,1
7292,,,,1
7293,,,,1
7294,,,,0
7295,,,,0
7296,,,,1
7297,,,,0
7298,,,,0
7299,,,,0
7300,,,,1
7301,,,,0
7302,,,,0
7303,,,,0
7304,,,,0
7305,,,,1
7306,,,,1
7307,,,,0
7308,,,,1
7309,,,,0
7310,,,,1
7311,,,,1
7312,,,,1
7313,,,,0
7314,,,,1
7315,,,,0
7316,,,,0
7317,,,,0
7318,,,,1
7319,,,,1
7320,,,,0
7321,,,,0
7322,,,,0
7323,,,,1
7324,,,,1
7325,,,,0
7326,,,,1
7327,,,,1
7328,,,,0
7329,,,,0
7330,,,,1
7331,,,,1
7332,,,,1
7333,,,,1
7334,,,,0
7335,,,,1
7336,,,,0
7337,,,,1
7338,,,,1
7339,,,,1
7340,,,,1
7341,,,,1
7342,,,,0
7343,,,,1
7344,,,,0
7345,,,,0
7346,,,,1
7347,,,,0
7348,,,,1
7349,,,,0
7350,,,,1
7351,,,,1
7352,,,,0
7353,,,,0
7354,,,,0
7355,,,,1
7356,,,,1
7357,,,,1
7358,,,,1
7359,,,,1
7360,,,,1
7361,,,,0
7362,,,,0
7363,,,,0
7364,,,,0
7365,,,,0
7366,,,,1
7367,,,,0
7368,,,,0
7369,,,,0
7370,,,,0
7371,,,,0
7372,,,,1
7373,,,,0
7374,,,,1
7375,,,,1
7376,,,,1
7377,,,,1
7378,,,,0
7379,,,,0
7380,,,,1
7381,,,,1
7382,,,,1
7383,,,,1
7384,,,,1
7385,,,,1
7386,,,,1
7387,,,,0
7388,,,,1
7389,,,,0
7390,,,,1
7391,,,,1
7392,,,,0
7393,,,,1
7394,,,,1
7395,,,,1
7396,,,,1
7397,,,,0
7398,,,,1
7399,,,,0
7400,,,,1
7401,,,,0
7402,,,,0
7403,,,,0
7404,,,,1
7405,,,,0
7406,,,,1
7407,,,,0
7408,,,,0
7409,,,,0
7410,,,,0
7411,,,,0
7412,,,,0
7413,,,,0
7414,,,,1
7415,,,,1
7416,,,,0
7417,,,,0
7418,,,,0
7419,,,,1
7420,,,,0
7421,,,,0
7422,,,,1
7423,,,,0
7424,,,,0
7425,,,,1
7426,,,,1
7427,,,,1
7428,,,,0
7429,,,,0
7430,,,,0
7431,,,,0
7432,,,,0
7433,,,,0
7434,,,,1
7435,,,,1
7436,,,,1
7437,,,,0
7438,,,,1
7439,,,,1
7440,,,,0
7441,,,,0
7442,,,,0
7443,,,,1
7444,,,,1
7445,,,,1
7446,,,,1
7447,,,,0
7448,,,,1
7449,,,,1
7450,,,,0
7451,,,,0
7452,,,,0
7453,,,,1
7454,,,,0
7455,,,,1
7456,,,,0
7457,,,,1
7458,,,,1
7459,,,,0
7460,,,,1
7461,,,,0
7462,,,,1
7463,,,,0
7464,,,,1
7465,,,,1
7466,,,,1
7467,,,,1
7468,,,,1
7469,,,,1
7470,,,,1
7471,,,,1
7472,,,,0
7473,,,,1
7474,,,,1
7475,,,,1
7476,,,,0
7477,,,,1
7478,,,,0
7479,,,,1
7480,,,,1
7481,,,,0
7482,,,,0
7483,,,,1
7484,,,,1
7485,,,,0
7486,,,,1
7487,,,,1
7488,,,,0
7489,,,,1
7490,,,,0
7491,,,,0
7492,,,,0
7493,,,,0
7494,,,,1
7495,,,,1
7496,,,,1
7497,,,,0
7498,,,,0
7499,,,,1
7500,,,,0
7501,,,,1
7502,,,,0
7503,,,,1
7504,,,,1
7505,,,,1
7506,,,,1
7507,,,,1
7508,,,,1
7509,,,,0
7510,,,,0
7511,,,,1
7512,,,,1
7513,,,,0
7514,,,,0
7515,,,,1
7516,,,,0
7517,,,,0
7518,,,,0
7519,,,,1
7520,,,,0
7521,,,,0
7522,,,,0
7523,,,,0
7524,,,,1
7525,,,,0
7526,,,,1
7527,,,,0
7528,,,,0
7529,,,,0
7530,,,,0
7531,,,,1
7532,,,,0
7533,,,,0
7534,,,,0
7535,,,,0
7536,,,,0
7537,,,,0
7538,,,,0
7539,,,,0
7540,,,,0
7541,,,,1
7542,,,,1
7543,,,,0
7544,,,,0
7545,,,,0
7546,,,,0
7547,,,,0
7548,,,,0
7549,,,,0
7550,,,,0
7551,,,,1
7552,,,,1
7553,,,,0
7554,,,,1
7555,,,,0
7556,,,,1
7557,,,,1
7558,,,,1
7559,,,,0
7560,,,,1
7561,,,,0
7562,,,,1
7563,,,,0
7564,,,,0
7565,,,,1
7566,,,,0
7567,,,,1
7568,,,,1
7569,,,,0
7570,,,,0
7571,,,,1
7572,,,,0
7573,,,,0
7574,,,,0
7575,,,,1
7576,,,,1
7577,,,,0
7578,,,,0
7579,,,,1
7580,,,,1
7581,,,,1
7582,,,,1
7583,,,,1
7584,,,,0
7585,,,,0
7586,,,,1
7587,,,,0
7588,,,,0
7589,,,,0
7590,,,,0
7591,,,,0
7592,,,,0
7593,,,,0
7594,,,,0
7595,,,,0
7596,,,,0
7597,,,,0
8048,,,,1
8049,,,,1
8050,,,,1
8051,,,,1
8052,,,,1
8053,,,,1
8054,,,,1
8055,,,,1
8056,,,,1
8057,,,,1
8058,,,,1
8059,,,,1
8060,,,,1
8061,,,,1
8062,,,,1
8063,,,,1
8064,,,,1
8065,,,,1
8066,,,,1
8067,,,,1
8068,,,,1
8069,,,,1
8070,,,,1
8071,,,,1
8072,,,,1
8073,,,,1
8074,,,,1
8075,,,,1
8076,,,,1
8077,,,,1
8078,,,,1
8079,,,,1
8080,,,,1
8081,,,,1
8082,,,,1
8083,,,,1
8084,,,,1
8085,,,,1
8086,,,,1
8087,,,,1
8088,,,,1
8089,,,,1
8090,,,,1
8091,,,,1
8092,,,,1
8093,,,,1
8094,,,,1
8095,,,,1
8096,,,,1
8097,,,,1
8098,,,,1
8099,,,,1
8100,,,,1
8101,,,,1
8102,,,,1
8103,,,,1
8104,,,,1
8105,,,,1
8106,,,,1
8107,,,,1
8108,,,,1
8109,,,,1
8110,,,,1
8111,,,,1
8112,,,,1
8113,,,,1
8114,,,,1
8115,,,,1
8116,,,,1
8117,,,,1
8118,,,,1
8119,,,,1
8120,,,,1
8121,,,,1
8122,,,,1
8123,,,,1
8124,,,,1
8125,,,,1
8126,,,,1
8127,,,,1
8128,,,,1
8129,,,,1
8130,,,,1
8131,,,,1
8132,,,,1
8133,,,,1
8134,,,,1
8135,,,,1
8136,,,,0
8137,,,,1
8138,,,,0
8139,,,,1
8140,,,,1
8141,,,,1
8142,,,,1
8143,,,,1
8144,,,,1
8145,,,,1
8146,,,,1
8147,,,,0
8148,,,,1
8149,,,,1
8150,,,,0
8151,,,,0
8152,,,,1
8153,,,,0
8154,,,,1
8155,,,,1
8156,,,,1
8157,,,,1
8158,,,,1
8159,,,,1
8160,,,,1
8161,,,,1
8162,,,,1
8163,,,,1
8164,,,,1
8165,,,,1
8166,,,,1
8167,,,,1
8168,,,,1
8169,,,,1
8170,,,,1
8171,,,,1
8172,,,,1
8173,,,,1
8174,,,,1
8175,,,,1
8176,,,,1
8177,,,,1
8178,,,,1
8179,,,,1
8180,,,,1
8181,,,,1
8182,,,,1
8183,,,,1
8184,,,,1
8185,,,,1
8186,,,,1
8187,,,,1
8188,,,,1
8189,,,,1
8190,,,,1
8191,,,,1
8192,,,,1
8193,,,,1
8194,,,,1
8195,,,,1
8196,,,,1
8197,,,,1
8198,,,,1
8199,,,,1
8200,,,,1
8201,,,,1
8202,,,,1
8203,,,,1
8204,,,,1
8205,,,,1
8206,,,,1
8207,,,,1
8208,,,,1
8209,,,,1
8210,,,,1
8211,,,,1
8212,,,,1
8213,,,,1
8214,,,,1
8215,,,,1
8216,,,,1
8217,,,,1
8218,,,,1
8219,,,,1
8220,,,,1
8221,,,,1
8222,,,,1
8223,,,,1
8224,,,,1
8225,,,,1
8226,,,,1
8227,,,,1
8228,,,,1
8229,,,,1
8230,,,,1
8231,,,,1
8232,,,,1
8233,,,,1
8234,,,,1
8235,,,,1
8236,,,,1
8237,,,,1
8238,,,,1
8239,,,,1
8240,,,,1
8241,,,,1
8242,,,,0
8243,,,,1
8244,,,,1
8245,,,,1
8246,,,,1
8247,,,,1
8248,,,,1
8249,,,,1
8250,,,,1
8251,,,,1
8252,,,,1
8253,,,,1
8254,,,,1
8255,,,,1
8256,,,,1
8257,,,,1
8258,,,,1
8259,,,,1
8260,,,,1
8261,,,,1
8262,,,,1
8263,,,,1
8264,,,,1
8265,,,,1
8266,,,,1
8267,,,,1
8268,,,,1
8269,,,,1
8270,,,,1
8271,,,,1
8272,,,,1
8273,,,,1
8274,,,,1
8275,,,,0
8276,,,,1
8277,,,,0
8278,,,,1
8279,,,,1
8280,,,,1
8281,,,,1
8282,,,,1
8283,,,,1
8284,,,,1
8285,,,,1
8286,,,,1
8287,,,,1
8288,,,,1
8289,,,,1
8290,,,,1
8291,,,,0
8292,,,,1
8293,,,,1
8294,,,,1
8295,,,,1
8296,,,,1
8297,,,,0
8298,,,,1
8299,,,,1
8300,,,,1
8301,,,,1
8302,,,,1
8303,,,,1
8304,,,,1
8305,,,,1
8306,,,,1
8307,,,,1
8308,,,,1
8309,,,,0
8310,,,,1
8311,,,,1
8312,,,,1
8313,,,,1
8314,,,,1
8315,,,,1
8316,,,,1
8317,,,,0
8318,,,,1
8319,,,,1
8320,,,,1
8321,,,,1
8322,,,,1
8323,,,,1
8324,,,,1
8325,,,,1
8326,,,,1
8327,,,,1
8328,,,,0
8329,,,,1
8330,,,,1
8331,,,,1
8332,,,,1
8333,,,,1
8334,,,,1
8335,,,,1
8336,,,,1
8337,,,,1
8338,,,,1
8339,,,,1
8340,,,,1
8341,,,,1
8342,,,,1
8343,,,,1
8344,,,,1
8345,,,,1
8346,,,,1
8347,,,,1
8348,,,,1
8349,,,,1
8350,,,,1
8351,,,,1
8352,,,,1
8353,,,,1
8354,,,,1
8355,,,,1
8356,,,,1
8357,,,,1
8358,,,,1
8359,,,,1
8360,,,,1
8361,,,,1
8362,,,,1
8363,,,,1
8364,,,,1
8365,,,,1
8366,,,,1
8367,,,,1
8368,,,,1
8369,,,,1
8370,,,,1
8371,,,,1
8372,,,,1
8373,,,,1
8374,,,,1
8375,,,,1
8376,,,,1
8377,,,,1
8378,,,,1
8379,,,,1
8380,,,,1
8381,,,,1
8382,,,,1
8383,,,,1
8384,,,,1
8385,,,,1
8386,,,,1
8387,,,,1
8388,,,,1
8389,,,,0
8390,,,,0
8391,,,,0
8392,,,,0
8393,,,,1
8394,,,,0
8395,,,,1
8396,,,,0
8397,,,,1
8398,,,,1
8399,,,,1
8400,,,,1
8401,,,,1
8402,,,,1
8403,,,,1
8404,,,,0
8405,,,,1
8406,,,,1
8407,,,,1
8408,,,,1
8409,,,,1
8410,,,,1
8411,,,,1
8412,,,,1
8413,,,,1
8414,,,,1
8415,,,,1
8416,,,,1
8417,,,,0
8418,,,,1
8419,,,,0
8420,,,,0
8421,,,,0
8422,,,,0
8423,,,,0
8424,,,,1
8425,,,,1
8426,,,,1
8427,,,,1
8428,,,,1
8429,,,,1
8430,,,,1
8431,,,,1
8432,,,,1
8433,,,,1
8434,,,,1
8435,,,,1
8436,,,,1
8437,,,,1
8438,,,,1
8439,,,,1
8440,,,,1
8441,,,,0
8442,,,,1
8443,,,,0
8444,,,,1
8445,,,,0
8446,,,,1
8447,,,,0
8448,,,,0
8449,,,,0
8450,,,,1
8451,,,,1
8452,,,,1
8453,,,,1
8454,,,,1
8455,,,,1
8456,,,,1
8457,,,,1
8458,,,,1
8459,,,,0
8460,,,,0
8461,,,,0
8462,,,,0
8463,,,,0
8464,,,,0
8465,,,,1
8466,,,,1
8467,,,,1
8468,,,,0
8469,,,,0
8470,,,,0
8471,,,,1
8472,,,,1
8473,,,,1
8474,,,,1
8475,,,,1
8476,,,,1
8477,,,,0
8478,,,,0
8479,,,,1
8480,,,,0
8481,,,,0
8482,,,,0
8483,,,,0
8484,,,,0
8485,,,,1
8486,,,,1
8487,,,,0
8488,,,,0
8489,,,,0
8490,,,,1
8491,,,,1
8492,,,,0
8493,,,,0
8494,,,,0
8495,,,,0
8496,,,,1
8497,,,,0
8498,,,,0
8499,,,,0
8500,,,,0
8501,,,,0
8502,,,,0
8503,,,,0
8504,,,,0
8505,,,,0
8506,,,,0
8507,,,,0
8508,,,,0
8509,,,,0
8510,,,,0
8511,,,,0
8512,,,,0
8513,,,,0
8514,,,,0
8515,,,,0
8516,,,,0
8517,,,,0
8518,,,,0
8519,,,,0
8520,,,,1
8521,,,,0
8522,,,,0
8523,,,,0
8524,,,,0
8525,,,,0
8526,,,,0
8527,,,,0
8528,,,,0
8529,,,,0
8530,,,,0
8531,,,,0
8532,,,,0
8533,,,,0
8534,,,,0
8535,,,,0
8536,,,,0
8537,,,,0
8538,,,,0
8539,,,,1
8540,,,,0
8541,,,,0
8542,,,,0
8543,,,,0
8544,,,,0
8545,,,,0
8546,,,,0
8547,,,,0
8548,,,,0
8549,,,,0
8550,,,,0
8551,,,,0
8552,,,,0
8553,,,,0
8554,,,,0
8555,,,,0
8556,,,,0
8557,,,,0
8558,,,,0
8559,,,,0
8560,,,,0
8561,,,,0
8562,,,,0
8563,,,,0
8564,,,,0
8565,,,,0
8566,,,,0
8567,,,,0
8568,,,,0
8569,,,,0
8570,,,,0
8571,,,,0
8572,,,,0
8573,,,,0
8574,,,,0
8575,,,,0
8576,,,,0
8577,,,,0
8578,,,,1
8579,,,,0
8580,,,,0
8581,,,,0
8582,,,,0
8583,,,,0
8584,,,,0
8585,,,,0
8586,,,,0
8587,,,,0
8588,,,,0
8589,,,,1
8590,,,,0
8591,,,,0
8592,,,,0
8593,,,,1
8594,,,,0
8595,,,,0
8596,,,,0
8597,,,,0
8598,,,,0
8599,,,,0
8600,,,,0
8601,,,,0
8602,,,,0
8603,,,,1
8604,,,,0
8605,,,,0
8606,,,,0
8607,,,,0
8608,,,,0
8609,,,,0
8610,,,,0
8611,,,,0
8612,,,,0
8613,,,,0
8614,,,,0
8615,,,,1
8616,,,,1
8617,,,,1
8618,,,,0
8619,,,,1
8620,,,,0
8621,,,,0
8622,,,,1
8623,,,,0
8624,,,,0
8625,,,,0
8626,,,,0
8627,,,,0
8628,,,,0
8629,,,,0
8630,,,,0
8631,,,,0
8632,,,,0
8633,,,,0
8634,,,,0
8635,,,,0
8636,,,,0
8637,,,,0
8638,,,,0
8639,,,,0
8640,,,,0
8641,,,,0
8642,,,,0
8643,,,,0
8644,,,,0
8645,,,,0
8646,,,,0
8647,,,,0
8648,,,,0
8649,,,,0
8650,,,,0
8651,,,,0
8652,,,,0
8653,,,,0
8654,,,,0
8655,,,,0
8656,,,,0
8657,,,,0
8658,,,,0
8659,,,,0
8660,,,,0
8661,,,,0
8662,,,,1
8663,,,,0
8664,,,,1
8665,,,,0
8666,,,,0
8667,,,,1
8668,,,,1
8669,,,,0
8670,,,,1
8671,,,,1
8672,,,,0
8673,,,,1
8674,,,,0
8675,,,,0
8676,,,,0
8677,,,,0
8678,,,,0
8679,,,,0
8680,,,,0
8681,,,,0
8682,,,,0
8683,,,,0
8684,,,,0
8685,,,,1
8686,,,,0
8687,,,,0
8688,,,,0
8689,,,,0
8690,,,,0
8691,,,,0
8692,,,,0
8693,,,,0
8694,,,,0
8695,,,,0
8696,,,,0
8697,,,,0
8698,,,,0
8699,,,,0
8700,,,,0
8701,,,,0
8702,,,,0
8703,,,,0
8704,,,,0
8705,,,,0
8706,,,,0
8707,,,,0
8708,,,,0
8709,,,,0
8710,,,,0
8711,,,,0
8712,,,,0
8713,,,,0
8714,,,,0
8715,,,,0
8716,,,,0
8717,,,,0
8718,,,,0
8719,,,,0
8720,,,,0
8721,,,,0
8722,,,,0
8723,,,,0
8724,,,,0
8725,,,,0
8726,,,,0
8727,,,,0
8728,,,,0
8729,,,,0
8730,,,,0
8731,,,,1
8732,,,,0
8733,,,,0
8734,,,,0
8735,,,,0
8736,,,,1
8737,,,,0
8738,,,,0
8739,,,,1
8740,,,,0
8741,,,,1
8742,,,,0
8743,,,,1
8744,,,,1
8745,,,,0
8746,,,,0
8747,,,,0
8748,,,,0
8749,,,,0
8750,,,,0
8751,,,,0
8752,,,,0
8753,,,,0
8754,,,,0
8755,,,,0
8756,,,,0
8757,,,,0
8758,,,,1
8759,,,,1
8760,,,,1
8761,,,,0
8762,,,,0
8763,,,,0
8764,,,,0
8765,,,,0
8766,,,,0
8767,,,,0
8768,,,,0
8769,,,,0
8770,,,,1
8771,,,,0
8772,,,,0
8773,,,,0
8774,,,,0
8775,,,,0
8776,,,,0
8777,,,,0
8778,,,,0
8779,,,,0
8780,,,,0
8781,,,,0
8782,,,,0
8783,,,,0
8784,,,,0
8785,,,,0
8786,,,,0
8787,,,,0
8788,,,,0
8789,,,,0
8790,,,,0
8791,,,,0
8792,,,,0
8793,,,,0
8794,,,,1
8795,,,,0
8796,,,,0
8797,,,,0
8798,,,,0
8799,,,,0
8800,,,,0
8801,,,,0
8802,,,,0
8803,,,,1
8804,,,,0
8805,,,,0
8806,,,,0
8807,,,,0
8808,,,,0
8809,,,,0
8810,,,,0
8811,,,,0
8812,,,,0
8813,,,,0
8814,,,,0
8815,,,,0
8816,,,,0
8817,,,,0
8818,,,,0
8819,,,,0
8820,,,,0
8821,,,,1
8822,,,,0
8823,,,,0
8824,,,,0
8825,,,,0
8826,,,,0
8827,,,,0
8828,,,,1
8829,,,,1
8830,,,,0
8831,,,,0
8832,,,,0
8833,,,,0
8834,,,,0
8835,,,,0
8836,,,,0
8837,,,,0
8838,,,,0
8839,,,,0
8840,,,,0
8841,,,,0
8842,,,,0
8843,,,,0
8844,,,,0
8845,,,,0
8846,,,,0
8847,,,,0
8848,,,,0
8849,,,,0
8850,,,,0
8851,,,,0
8852,,,,0
8853,,,,1
8854,,,,1
8855,,,,1
8856,,,,0
8857,,,,0
8858,,,,0
8859,,,,0
8860,,,,0
8861,,,,0
8862,,,,0
8863,,,,0
8864,,,,0
8865,,,,0
8866,,,,0
8867,,,,0
8868,,,,0
8869,,,,0
8870,,,,0
8871,,,,0
8872,,,,0
8873,,,,0
8874,,,,0
8875,,,,0
8876,,,,0
8877,,,,0
8878,,,,0
8879,,,,0
8880,,,,0
8881,,,,0
8882,,,,0
8883,,,,0
8884,,,,0
8885,,,,0
8886,,,,0
8887,,,,0
8888,,,,0
8889,,,,0
8890,,,,0
8891,,,,0
8892,,,,0
8893,,,,0
8894,,,,0
8895,,,,0
8896,,,,1
8897,,,,1
8898,,,,0
8899,,,,0
8900,,,,0
8901,,,,0
8902,,,,0
8903,,,,1
8904,,,,0
8905,,,,0
8906,,,,0
